1333769,5761024,16395008,8405248,4138496,6099712,16002816,7546368
101892,2562816,15733504,270592,8726016,12585216,14225920,9310720
5609473,4896000,6461184,15053825,11887360,2048768,924672,14103297
2643457,13008640,15028480,6375170,5740288,16266240,11346944,11824896
16070664,4178688,13576192,15218176,465152,4723712,9312768,2824704
3056130,2926848,9642241,5162241,10116608,14046208,10692608,15764736
16136961,547584,1308672,3750659,1385728,2117120,6367232,1192704
7459584,9243137,10224896,1843201,10257408,14313472,1133312,3575040
10821376,5661952,6840832,15793152,13704704,9060096,11023360,3810560
2496515,498688,10860288,11949315,6498048,12330752,14887424,5266432
2551552,5457664,4402176,16194048,4199936,11471872,5772544,5639168
10174213,15486212,7552512,16539907,286464,7749632,16173312,11492608
13336322,13320704,13894656,5244928,16321280,10945536,15402240,5178880
12964353,2172672,4262144,7017472,14816512,3016704,4459008,9242624
8132612,1537041,8815105,7244033,12277504,12488192,3662080,9204736
10350862,8224517,9499907,8886528,6152448,13588480,8675328,13098496
2910721,5454336,12323328,3802624,1116416,11732480,16190976,13632256
2068741,12435969,9146368,4790016,1773568,8131584,3486208,6626560
15679237,1835522,12268544,11171329,11105024,14047232,309760,7563776
895492,5902849,12069632,8346368,14376960,4548096,12666624,13716480
12381196,11819266,16244224,10781441,14708736,2443776,6639872,10836224
9136642,12734208,14362880,3603712,10432512,6568704,13593600,8563200
14908163,3896576,1916928,10779648,6701824,8731648,219904,14721792
7813913,5812225,13451264,15511808,2308864,2960384,16030464,16562944
12765953,6367488,1706752,14824448,14289408,2625792,1578752,10754560
15721216,13440512,6030848,11173120,6955520,1153536,13246208,1809664
13304323,10012673,6890240,20480,6306048,15411456,15608832,6849536
3449348,4627200,7865088,14358528,15928576,11538944,16389632,3940352
13422849,10437376,1115904,8335360,200192,15800064,14622208,7805440
10526731,12494593,13922049,9261824,5789440,3436800,6271232,11769344
5719296,11502592,10496256,6744321,1590784,4071168,8397824,5347328
11781897,12070401,15405312,6077440,12134144,6564352,5864960,3372544
81152,15467010,2905600,315648,11740416,16477440,4931329,14671104
4191232,14467328,4862464,12193025,3020032,16073216,12593920,5526016
13213184,1482752,1078272,13835776,14689792,5052672,1121280,4337152
13974016,4698112,11290369,14700800,16087296,1805824,3890176,8140032
4402176,13914368,243713,15273985,6307584,6233344,1906688,9272832
8682496,13229313,3050240,13076481,3096064,16594688,11342848,14892800
8730881,8793856,4136704,3484416,6949376,12129792,16583424,5640960
4901632,5203712,13474816,14814465,4026880,14301440,1976576,15485184
10891008,9772800,2436096,9219329,1711616,16617472,3087360,13773568
3258372,16249856,13991936,14519040,3563520,6568704,3346944,15343360
9508867,8523010,13729280,10933250,10112256,2974464,794880,684032
8112132,4372993,6843648,3611905,1590528,1776128,8793344,16474880
7411968,6871040,1398272,9345024,1653248,12328704,13703424,15092224
10924800,13627392,6640896,677377,11748864,10104064,6229760,14044416
9794304,3965440,5719552,5495040,10777344,10889472,6036224,6194176
15922689,2863872,5708288,3256320,8289280,5447424,1650688,9522944
7852549,952064,4276992,6301697,15478272,348160,13661952,11215872
12226816,11929601,12090368,14952194,12354304,9513216,16720640,15408896
1979904,11545600,4341760,15053568,4201984,4014848,11146240,5207296
4658432,15059712,7029760,11179776,5687808,13973504,3350272,15092224
1129984,7220224,12799232,15973376,11672064,7548672,1450240,10514176
14025222,6495490,2353664,9152512,4795136,8462080,9976576,1475328
7604996,13321473,10576384,6923008,1076224,15211264,11676160,13574656
10044174,16318977,11345152,13858560,1969408,3298048,2123776,8006912
11751424,8535808,5455104,6282496,13985280,15565056,16004864,3548928
2442240,9442304,15027968,4548352,7495680,13058304,5007616,8793600
2572800,5197312,9640448,11547392,11343872,2380032,1391360,11021824
13277441,14130944,15873025,733441,15748608,3350784,14592,15868160
