1580544,15613952,4398080,13777408,5784320,9510912,16715520,11566336
15148833,7940101,12756992,8361984,8785409,4428544,16534784,8757760
15367697,7842309,7426050,6211840,5345280,3293440,6444288,673280
4611084,1870592,418304,4399616,4925696,10949632,10558976,1183744
2963969,14230272,7875328,6249984,1839616,7148544,4852736,3614208
5454112,1679876,270849,10910976,7759104,11293696,7493632,8736512
5929478,5318147,9905920,8665856,1510656,13908224,1656832,7872000
12806412,7943430,8077313,8377088,541696,990208,2050816,11697408
5850376,1939202,16027137,2065408,2778880,14324992,11557376,8018432
13209347,6019073,4668416,10251264,6825728,3413504,12662528,4074496
8558879,2853647,11048705,6460930,12180736,7828993,10730496,7522305
3403788,8664066,3054080,8072192,73472,10425600,8271872,539136
6250255,6082307,13284608,1148672,16322305,4217088,15948545,5531392
15616022,7264258,3222528,688896,10715904,5851136,3100160,5744128
1750547,15554050,7885312,5406720,5660160,14235648,11284224,15222272
1680131,3537152,343552,15470848,1903872,13959680,8064512,9375232
9470465,546816,12064000,2493440,11667968,4393984,12257280,7080192
3114508,4066063,14854912,16198144,16035840,14955520,12941312,6770944
12188675,9354240,13568000,2691328,4096,3806464,14093312,16649984
5811465,8039427,13768449,12864256,10621184,10427904,15023872,8996352
296455,4159232,12192768,13308928,12915200,15402752,9768704,3869952
11627536,4400898,1131264,10901248,12012544,14752256,13838080,7625216
13501710,1165581,2142720,1831424,9211904,486400,9613056,12031744
7027716,5802496,15800064,10886400,2557440,2494208,14225920,7079168
13443603,141060,15483905,15552256,10834944,7367936,15339009,15614208
1190665,1595138,12665344,6743552,16064768,1850112,15295744,2261248
14973952,9460992,13240576,11864832,8455936,5833472,2294528,15009792
3729162,10626562,7695104,2255873,10957824,352768,9652992,11689728
12178433,13360128,854528,10830848,8065792,9702912,11275776,15340032
9423627,7002368,10881024,5068288,5574656,10426368,2626048,9314560
5307150,14751490,8866304,8573440,9852416,7499776,4222720,1542400
15860993,11725568,14111488,9899008,1447680,8522752,2363648,14094848
16745734,6923012,4276992,4049152,16468992,13456128,9743872,1141248
3499796,3685641,11344129,7057920,9481472,5528832,10585856,10653185
3025923,5871617,6864640,9578752,12150016,1536000,9795072,14205952
2387715,2259712,5514240,13122816,11016448,11081472,10167040,4660736
11097856,7306496,9914112,6795008,15281920,8724224,13644288,12151552
13878023,9342212,10196480,252928,2177536,16333824,10373632,9011968
7052292,4886529,14525184,4343041,13644800,10248704,13058048,667649
3932928,14763776,9050880,5854720,12998656,14756608,5919744,2462464
4197895,12619776,3458816,15132160,3020032,15168256,1797120,3887872
16137472,8765953,16104960,1629441,4464896,12525824,994048,6780160
16639497,6213632,6366976,1005569,9652736,7282944,15803904,8371712
5867529,10955777,13512706,1071617,4471552,11622144,9585152,1601280
4529410,13415424,3576832,2168065,2970880,5513216,7741696,6910208
16001537,4215040,2101248,11489792,333312,8984320,3017728,12653056
3525382,6334209,9974016,11176192,10492672,12406528,11559680,8744704
8353032,288514,7566336,13570306,15746560,9260800,7418624,10369792
83712,19712,4928256,16208640,812544,6129920,1390848,13144064
14845184,7086080,14892544,9361666,13845760,5594880,11805440,5987328
203010,6162432,11733760,3938560,14157056,8520960,12648704,3999232
10558976,7867905,6078720,12031744,10631424,7347200,9128448,3949824
10187776,2638336,6899968,10766336,15810304,10527232,6310912,6970112
6452736,7952128,8495360,2156032,6633984,15821568,10297856,15150336
7262208,861952,793088,8400384,15881984,1479168,468224,4878080
7569152,10517504,1818368,12729856,9071360,10364928,4931072,15218176
1723139,15383040,10194944,7544065,1907200,16598528,2963456,10018048
11633664,10706944,5351424,7263488,15347200,9578240,14765824,11872512
10250499,7701763,14053376,12618240,6105344,1015552,15096320,3109120
10924034,8349696,16322560,145920,4860672,14230784,3804928,14358272
10698247,9766145,15154944,1647616,1115648,9440000,10159360,12524288
101121,1782272,1311744,8717824,855296,7801344,14945024,7019776
