6434562,6689536,5376512,5769472,8589056,12321792,8454400,655872
8481549,13687552,13637888,4664320,1458432,14753536,328704,721920
16212992,12141568,10030336,11998720,10429696,15929856,7604480,4720896
731649,16257280,16254976,8722688,16257280,1251328,4327424,2034432
13845504,7740928,8856320,3816192,10686976,16255744,13896960,11930880
3835394,3821568,5656576,8474624,6363648,15410432,263424,855296
14629121,9351424,3144960,11292928,4076544,6437120,6491392,12389376
8897545,8505601,1618944,15360256,10049280,9057536,4789248,14159360
3542529,5336832,16134656,15477248,3943168,8657408,10617856,16123136
6430982,5016064,8394496,12325632,3083264,1377280,2687744,459264
410370,8995584,470784,1319424,3805952,16385536,1180928,7670016
16308736,10186496,3092224,3215360,9898752,2622720,3867904,7996160
3936256,7736832,15739136,4458496,5442304,3018496,13046784,14878464
11479552,2233856,3103232,8205312,8719104,8786688,7144704,9112576
5158915,8878848,11666432,12982272,3017728,1574400,15925760,6423040
4859648,6375424,6034176,8332288,11995904,12654080,3801600,136192
1912576,72704,15408384,5572096,396288,12194560,14551808,16649728
7530241,7834624,3566336,3352064,5449472,5187584,8327936,8329216
10870272,13349120,14049536,4787200,3021568,3366912,4728832,5246720
11683076,4540929,10048512,14686464,12993280,6885120,7079936,11928832
10915078,1160710,8622593,13008896,4299520,5906944,4199680,14229504
9630209,9811456,14301184,595968,8000512,922112,9700608,14418432
1941781,1757699,8737536,15551745,16763392,12580864,11350272,8140544
807706,7653640,15518465,14983936,16632832,9400576,11223040,5908736
4406277,16622593,1979904,4415232,13569024,9580544,14028800,3679232
532993,7563264,15477760,468480,2429952,3412480,12125696,16257536
12809218,89856,1641216,3868672,5509632,3613184,15991040,14550016
11672576,15018496,14710528,15143936,4467712,330752,6030336,5245440
3416064,11737344,7877888,15278592,2109184,1181952,16254976,7538176
8696064,12004608,9836032,14233600,9773312,10095616,4195840,15074304
395520,9441024,329472,8981760,4459520,527616,15468032,6817024
14888455,372992,9574656,7083264,9766656,13439488,16253696,14615296
16452609,10832640,9065984,7284736,13342976,9048320,13502720,13569792
7668493,6369796,4336128,6866688,12278528,15930368,2252800,4358656
756224,12473088,13174784,7519744,7020544,3675648,992256,4922880
3080961,3938048,13512960,6801408,16062464,15012352,4074496,4598272
2779392,4477952,10233088,11501314,12461056,1512704,12325120,7014144
7845890,1764353,16392704,9669122,11409152,8003328,8132352,1447424
6474498,9690369,2891008,15376130,7475968,8393472,14748672,13440000
3330816,11674112,10885632,6068480,2820864,5179648,10880000,1901312
16051712,7035392,2105088,12548608,11668480,6293248,918784,16056576
4237832,7569152,672256,733187,10229760,4528128,5572864,15271936
12292608,8055552,4220416,12562688,4393984,7933184,2818560,2557696
3569154,3365888,10554368,13257472,3476480,14486016,14680576,6489600
2966785,4993280,4139008,15411456,9373184,7539968,5046784,2425856
6748928,13356032,5486848,7575808,15934720,4328448,264192,11865856
4228352,10569216,7953664,5283072,9643264,12720384,9440512,6817280
1935361,11044352,15853056,12589825,2628096,6232320,9177088,1379840
11288320,15276033,175616,5433600,3552000,7738368,10553600,5574144
9192969,16080896,5716736,13064194,11876352,14621696,3213312,12850944
9520129,12140289,1396992,12430082,10235904,1449472,11012608,13960704
6176768,15366656,5659136,12936705,1843712,13178368,9768448,12059904
2158337,13387008,11141888,4225280,6949120,3409152,8717056,9963008
6742274,11585792,3350784,184576,4661760,13634048,1510144,8981248
14791950,10514945,3565056,14283264,16002304,1382144,13965824,1709056
71169,10178304,13003521,5161216,15340800,9049856,11736064,198400
3179792,6161153,6711808,181505,9117952,3155712,5839360,3870208
13991937,9662208,4234496,13024770,4001792,3478784,3415040,3020032
12080128,1177600,3561984,14369280,7216384,2835456,5772800,12915200
59137,10817793,7502080,413184,5773056,2952192,5902592,12656896
9648130,10955776,8198144,15684096,14812160,7866112,12911616,11143168
7650304,10899968,16741888,2584320,9310720,855552,12520448,2820608
2242304,7356416,16756480,11712257,15736064,11671808,9111040,3934720
6535425,2320896,4147712,889093,16456192,731136,4527104,7149824
12531456,15795457,12044033,9483521,11151360,8525056,1574144,2754304
16649475,10707200,13249536,7314688,12454656,854272,9569536,15926016
13989901,6050049,11602944,3490564,3432192,10363648,6166784,12455936
13114626,14049025,13253888,14494209,16386560,12258560,15799808,3803648
